basketId,Member_number,Date,itemId,itemDescription
181,1050,2015-05-04T00:00:00.000Z,91,meat
181,1050,2015-05-04T00:00:00.000Z,165,whole milk
182,1051,2014-01-13T00:00:00.000Z,12,bottled beer
182,1051,2014-01-13T00:00:00.000Z,69,hamburger meat
183,1051,2014-09-17T00:00:00.000Z,35,coffee
183,1051,2014-09-17T00:00:00.000Z,64,frozen vegetables
183,1051,2014-09-17T00:00:00.000Z,112,pork
184,1051,2014-12-26T00:00:00.000Z,134,shopping bags
184,1051,2014-12-26T00:00:00.000Z,134,shopping bags
185,1051,2015-08-12T00:00:00.000Z,48,dishes
185,1051,2015-08-12T00:00:00.000Z,103,other vegetables
185,1051,2015-08-12T00:00:00.000Z,123,rolls/buns
185,1051,2015-08-12T00:00:00.000Z,139,soda
186,1051,2015-10-12T00:00:00.000Z,51,female sanitary products
186,1051,2015-10-12T00:00:00.000Z,69,hamburger meat
186,1051,2015-10-12T00:00:00.000Z,103,other vegetables
186,1051,2015-10-12T00:00:00.000Z,111,popcorn
186,1051,2015-10-12T00:00:00.000Z,157,tropical fruit
187,1051,2015-11-10T00:00:00.000Z,40,cream cheese 
187,1051,2015-11-10T00:00:00.000Z,53,fish
187,1051,2015-11-10T00:00:00.000Z,120,red/blush wine
187,1051,2015-11-10T00:00:00.000Z,157,tropical fruit
188,1052,2014-01-04T00:00:00.000Z,9,beef
188,1052,2014-01-04T00:00:00.000Z,134,shopping bags
189,1052,2014-01-15T00:00:00.000Z,66,grapes
189,1052,2014-01-15T00:00:00.000Z,124,root vegetables
190,1052,2014-03-24T00:00:00.000Z,11,beverages
190,1052,2014-03-24T00:00:00.000Z,28,chicken
190,1052,2014-03-24T00:00:00.000Z,35,coffee
191,1052,2014-09-29T00:00:00.000Z,16,butter
191,1052,2014-09-29T00:00:00.000Z,49,dog food
192,1052,2014-10-13T00:00:00.000Z,139,soda
192,1052,2014-10-13T00:00:00.000Z,165,whole milk
193,1052,2014-11-20T00:00:00.000Z,13,bottled water
193,1052,2014-11-20T00:00:00.000Z,27,chewing gum
194,1052,2014-12-05T00:00:00.000Z,69,hamburger meat
194,1052,2014-12-05T00:00:00.000Z,139,soda
195,1052,2015-05-15T00:00:00.000Z,57,frankfurter
195,1052,2015-05-15T00:00:00.000Z,161,whipped/sour cream
196,1052,2015-07-06T00:00:00.000Z,17,butter milk
196,1052,2015-07-06T00:00:00.000Z,89,margarine
196,1052,2015-07-06T00:00:00.000Z,166,yogurt
196,1052,2015-07-06T00:00:00.000Z,166,yogurt
197,1052,2015-10-27T00:00:00.000Z,46,detergent
197,1052,2015-10-27T00:00:00.000Z,103,other vegetables
197,1052,2015-10-27T00:00:00.000Z,112,pork
197,1052,2015-10-27T00:00:00.000Z,134,shopping bags
197,1052,2015-10-27T00:00:00.000Z,140,soft cheese
197,1052,2015-10-27T00:00:00.000Z,166,yogurt
198,1053,2014-04-30T00:00:00.000Z,139,soda
198,1053,2014-04-30T00:00:00.000Z,139,soda
199,1053,2014-05-16T00:00:00.000Z,123,rolls/buns
199,1053,2014-05-16T00:00:00.000Z,160,waffles
200,1053,2014-05-23T00:00:00.000Z,151,sugar
200,1053,2014-05-23T00:00:00.000Z,165,whole milk
201,1053,2014-11-05T00:00:00.000Z,28,chicken
201,1053,2014-11-05T00:00:00.000Z,64,frozen vegetables
202,1053,2014-12-10T00:00:00.000Z,103,other vegetables
202,1053,2014-12-10T00:00:00.000Z,165,whole milk
203,1053,2015-07-09T00:00:00.000Z,69,hamburger meat
203,1053,2015-07-09T00:00:00.000Z,106,pastry
204,1054,2014-01-16T00:00:00.000Z,65,fruit/vegetable juice
204,1054,2014-01-16T00:00:00.000Z,139,soda
205,1054,2015-09-02T00:00:00.000Z,12,bottled beer
205,1054,2015-09-02T00:00:00.000Z,99,oil
206,1054,2015-10-04T00:00:00.000Z,31,citrus fruit
206,1054,2015-10-04T00:00:00.000Z,57,frankfurter
206,1054,2015-10-04T00:00:00.000Z,89,margarine
207,1054,2015-10-21T00:00:00.000Z,103,other vegetables
207,1054,2015-10-21T00:00:00.000Z,108,photo/film
208,1055,2014-08-05T00:00:00.000Z,112,pork
208,1055,2014-08-05T00:00:00.000Z,164,white wine
209,1055,2015-05-25T00:00:00.000Z,13,bottled water
209,1055,2015-05-25T00:00:00.000Z,96,newspapers
209,1055,2015-05-25T00:00:00.000Z,139,soda
209,1055,2015-05-25T00:00:00.000Z,166,yogurt
210,1056,2014-09-24T00:00:00.000Z,68,ham
210,1056,2014-09-24T00:00:00.000Z,165,whole milk
211,1056,2015-09-13T00:00:00.000Z,103,other vegetables
211,1056,2015-09-13T00:00:00.000Z,110,pip fruit
212,1056,2015-11-09T00:00:00.000Z,92,meat spreads
212,1056,2015-11-09T00:00:00.000Z,161,whipped/sour cream
213,1057,2014-01-06T00:00:00.000Z,50,domestic eggs
213,1057,2014-01-06T00:00:00.000Z,136,sliced cheese
213,1057,2014-01-06T00:00:00.000Z,139,soda
213,1057,2014-01-06T00:00:00.000Z,139,soda
214,1057,2014-03-05T00:00:00.000Z,109,pickled vegetables
214,1057,2014-03-05T00:00:00.000Z,129,salty snack
215,1057,2014-06-08T00:00:00.000Z,2,UHT-milk
215,1057,2014-06-08T00:00:00.000Z,157,tropical fruit
216,1058,2014-05-24T00:00:00.000Z,28,chicken
216,1058,2014-05-24T00:00:00.000Z,103,other vegetables
217,1058,2014-08-07T00:00:00.000Z,124,root vegetables
217,1058,2014-08-07T00:00:00.000Z,166,yogurt
218,1058,2015-04-06T00:00:00.000Z,13,bottled water
218,1058,2015-04-06T00:00:00.000Z,131,sausage
219,1058,2015-11-10T00:00:00.000Z,103,other vegetables
219,1058,2015-11-10T00:00:00.000Z,124,root vegetables
220,1059,2014-06-11T00:00:00.000Z,45,dessert
220,1059,2014-06-11T00:00:00.000Z,150,spread cheese
221,1059,2014-06-14T00:00:00.000Z,33,cling film/bags
221,1059,2014-06-14T00:00:00.000Z,129,salty snack
221,1059,2014-06-14T00:00:00.000Z,131,sausage
222,1061,2014-03-17T00:00:00.000Z,12,bottled beer
222,1061,2014-03-17T00:00:00.000Z,65,fruit/vegetable juice
222,1061,2014-03-17T00:00:00.000Z,139,soda
223,1061,2014-05-19T00:00:00.000Z,9,beef
223,1061,2014-05-19T00:00:00.000Z,29,chocolate
224,1061,2014-07-31T00:00:00.000Z,70,hard cheese
224,1061,2014-07-31T00:00:00.000Z,161,whipped/sour cream
225,1061,2014-10-23T00:00:00.000Z,11,beverages
225,1061,2014-10-23T00:00:00.000Z,45,dessert
226,1061,2015-09-05T00:00:00.000Z,1,Instant food products
226,1061,2015-09-05T00:00:00.000Z,89,margarine
226,1061,2015-09-05T00:00:00.000Z,124,root vegetables
226,1061,2015-09-05T00:00:00.000Z,157,tropical fruit
226,1061,2015-09-05T00:00:00.000Z,165,whole milk
227,1062,2014-01-26T00:00:00.000Z,130,sauces
227,1062,2014-01-26T00:00:00.000Z,165,whole milk
228,1062,2014-05-08T00:00:00.000Z,61,frozen fruits
228,1062,2014-05-08T00:00:00.000Z,163,white bread
229,1062,2014-11-07T00:00:00.000Z,68,ham
229,1062,2014-11-07T00:00:00.000Z,78,ketchup
229,1062,2014-11-07T00:00:00.000Z,161,whipped/sour cream
230,1062,2015-04-16T00:00:00.000Z,86,long life bakery product
230,1062,2015-04-16T00:00:00.000Z,103,other vegetables
230,1062,2015-04-16T00:00:00.000Z,157,tropical fruit
230,1062,2015-04-16T00:00:00.000Z,165,whole milk
231,1062,2015-09-18T00:00:00.000Z,16,butter
231,1062,2015-09-18T00:00:00.000Z,103,other vegetables
231,1062,2015-09-18T00:00:00.000Z,134,shopping bags
231,1062,2015-09-18T00:00:00.000Z,165,whole milk
231,1062,2015-09-18T00:00:00.000Z,166,yogurt
232,1063,2014-06-07T00:00:00.000Z,31,citrus fruit
232,1063,2014-06-07T00:00:00.000Z,165,whole milk
233,1063,2015-01-23T00:00:00.000Z,20,candy
233,1063,2015-01-23T00:00:00.000Z,123,rolls/buns
234,1064,2014-04-21T00:00:00.000Z,40,cream cheese 
234,1064,2014-04-21T00:00:00.000Z,123,rolls/buns
235,1064,2014-09-03T00:00:00.000Z,124,root vegetables
235,1064,2014-09-03T00:00:00.000Z,165,whole milk
236,1064,2015-07-25T00:00:00.000Z,86,long life bakery product
236,1064,2015-07-25T00:00:00.000Z,103,other vegetables
236,1064,2015-07-25T00:00:00.000Z,124,root vegetables
237,1065,2014-01-14T00:00:00.000Z,86,long life bakery product
237,1065,2014-01-14T00:00:00.000Z,126,rum
237,1065,2014-01-14T00:00:00.000Z,157,tropical fruit
237,1065,2014-01-14T00:00:00.000Z,165,whole milk
238,1065,2014-01-23T00:00:00.000Z,69,hamburger meat
238,1065,2014-01-23T00:00:00.000Z,139,soda
239,1065,2014-11-05T00:00:00.000Z,123,rolls/buns
239,1065,2014-11-05T00:00:00.000Z,157,tropical fruit
240,1065,2014-12-25T00:00:00.000Z,60,frozen fish
240,1065,2014-12-25T00:00:00.000Z,120,red/blush wine
241,1065,2015-10-27T00:00:00.000Z,9,beef
241,1065,2015-10-27T00:00:00.000Z,45,dessert
242,1065,2015-11-13T00:00:00.000Z,57,frankfurter
242,1065,2015-11-13T00:00:00.000Z,157,tropical fruit
243,1066,2014-02-01T00:00:00.000Z,12,bottled beer
243,1066,2014-02-01T00:00:00.000Z,124,root vegetables
244,1066,2014-05-15T00:00:00.000Z,103,other vegetables
244,1066,2014-05-15T00:00:00.000Z,165,whole milk
245,1066,2014-06-12T00:00:00.000Z,99,oil
245,1066,2014-06-12T00:00:00.000Z,134,shopping bags
246,1067,2015-03-05T00:00:00.000Z,157,tropical fruit
246,1067,2015-03-05T00:00:00.000Z,165,whole milk
247,1067,2015-04-08T00:00:00.000Z,69,hamburger meat
247,1067,2015-04-08T00:00:00.000Z,112,pork
248,1067,2015-07-20T00:00:00.000Z,29,chocolate
248,1067,2015-07-20T00:00:00.000Z,35,coffee
248,1067,2015-07-20T00:00:00.000Z,123,rolls/buns
248,1067,2015-07-20T00:00:00.000Z,157,tropical fruit
249,1068,2014-03-08T00:00:00.000Z,139,soda
249,1068,2014-03-08T00:00:00.000Z,166,yogurt
250,1068,2015-07-01T00:00:00.000Z,112,pork
250,1068,2015-07-01T00:00:00.000Z,150,spread cheese
251,1069,2014-01-20T00:00:00.000Z,112,pork
251,1069,2014-01-20T00:00:00.000Z,123,rolls/buns
252,1069,2014-05-20T00:00:00.000Z,15,brown bread
252,1069,2014-05-20T00:00:00.000Z,65,fruit/vegetable juice
253,1069,2014-12-18T00:00:00.000Z,50,domestic eggs
253,1069,2014-12-18T00:00:00.000Z,128,salt
254,1069,2015-08-20T00:00:00.000Z,12,bottled beer
254,1069,2015-08-20T00:00:00.000Z,48,dishes
254,1069,2015-08-20T00:00:00.000Z,136,sliced cheese
254,1069,2015-08-20T00:00:00.000Z,157,tropical fruit
255,1070,2014-04-10T00:00:00.000Z,31,citrus fruit
255,1070,2014-04-10T00:00:00.000Z,120,red/blush wine
256,1070,2014-11-05T00:00:00.000Z,40,cream cheese 
256,1070,2014-11-05T00:00:00.000Z,96,newspapers
257,1071,2014-09-26T00:00:00.000Z,65,fruit/vegetable juice
257,1071,2014-09-26T00:00:00.000Z,122,roll products 
257,1071,2014-09-26T00:00:00.000Z,166,yogurt
258,1072,2014-06-23T00:00:00.000Z,68,ham
258,1072,2014-06-23T00:00:00.000Z,103,other vegetables
259,1072,2015-10-23T00:00:00.000Z,21,canned beer
259,1072,2015-10-23T00:00:00.000Z,57,frankfurter
260,1073,2014-03-21T00:00:00.000Z,15,brown bread
260,1073,2014-03-21T00:00:00.000Z,128,salt
261,1073,2014-06-05T00:00:00.000Z,13,bottled water
261,1073,2014-06-05T00:00:00.000Z,50,domestic eggs
261,1073,2014-06-05T00:00:00.000Z,166,yogurt
262,1073,2015-06-08T00:00:00.000Z,41,curd
262,1073,2015-06-08T00:00:00.000Z,110,pip fruit
262,1073,2015-06-08T00:00:00.000Z,110,pip fruit
262,1073,2015-06-08T00:00:00.000Z,117,prosecco
263,1073,2015-12-03T00:00:00.000Z,15,brown bread
263,1073,2015-12-03T00:00:00.000Z,48,dishes
263,1073,2015-12-03T00:00:00.000Z,52,finished products
264,1074,2014-01-29T00:00:00.000Z,20,candy
264,1074,2014-01-29T00:00:00.000Z,46,detergent
265,1074,2014-02-04T00:00:00.000Z,78,ketchup
265,1074,2014-02-04T00:00:00.000Z,133,semi-finished bread
266,1074,2014-05-08T00:00:00.000Z,99,oil
266,1074,2014-05-08T00:00:00.000Z,134,shopping bags
267,1074,2015-06-24T00:00:00.000Z,76,instant coffee
267,1074,2015-06-24T00:00:00.000Z,93,misc. beverages
268,1074,2015-10-16T00:00:00.000Z,55,flower (seeds)
268,1074,2015-10-16T00:00:00.000Z,65,fruit/vegetable juice
269,1075,2014-06-19T00:00:00.000Z,2,UHT-milk
269,1075,2014-06-19T00:00:00.000Z,22,canned fish
270,1075,2015-01-29T00:00:00.000Z,110,pip fruit
270,1075,2015-01-29T00:00:00.000Z,123,rolls/buns
271,1075,2015-07-20T00:00:00.000Z,48,dishes
271,1075,2015-07-20T00:00:00.000Z,57,frankfurter
271,1075,2015-07-20T00:00:00.000Z,62,frozen meals
272,1075,2015-11-19T00:00:00.000Z,13,bottled water
272,1075,2015-11-19T00:00:00.000Z,31,citrus fruit
272,1075,2015-11-19T00:00:00.000Z,57,frankfurter
272,1075,2015-11-19T00:00:00.000Z,65,fruit/vegetable juice
273,1076,2014-12-24T00:00:00.000Z,15,brown bread
273,1076,2014-12-24T00:00:00.000Z,131,sausage
274,1076,2015-05-14T00:00:00.000Z,13,bottled water
274,1076,2015-05-14T00:00:00.000Z,16,butter
274,1076,2015-05-14T00:00:00.000Z,28,chicken
274,1076,2015-05-14T00:00:00.000Z,57,frankfurter
275,1076,2015-06-12T00:00:00.000Z,13,bottled water
275,1076,2015-06-12T00:00:00.000Z,16,butter
275,1076,2015-06-12T00:00:00.000Z,131,sausage
276,1076,2015-10-14T00:00:00.000Z,35,coffee
276,1076,2015-10-14T00:00:00.000Z,68,ham
276,1076,2015-10-14T00:00:00.000Z,165,whole milk
276,1076,2015-10-14T00:00:00.000Z,165,whole milk
277,1077,2014-07-17T00:00:00.000Z,105,pasta
277,1077,2014-07-17T00:00:00.000Z,106,pastry
278,1077,2014-08-30T00:00:00.000Z,4,artif. sweetener
278,1077,2014-08-30T00:00:00.000Z,21,canned beer
278,1077,2014-08-30T00:00:00.000Z,123,rolls/buns
278,1077,2014-08-30T00:00:00.000Z,139,soda
279,1077,2014-09-29T00:00:00.000Z,15,brown bread
279,1077,2014-09-29T00:00:00.000Z,163,white bread
280,1077,2014-10-07T00:00:00.000Z,16,butter
280,1077,2014-10-07T00:00:00.000Z,103,other vegetables
281,1077,2014-12-30T00:00:00.000Z,123,rolls/buns
281,1077,2014-12-30T00:00:00.000Z,124,root vegetables
282,1077,2015-09-12T00:00:00.000Z,139,soda
282,1077,2015-09-12T00:00:00.000Z,157,tropical fruit
283,1078,2014-08-28T00:00:00.000Z,28,chicken
283,1078,2014-08-28T00:00:00.000Z,139,soda
284,1078,2015-10-28T00:00:00.000Z,35,coffee
284,1078,2015-10-28T00:00:00.000Z,41,curd
284,1078,2015-10-28T00:00:00.000Z,57,frankfurter
284,1078,2015-10-28T00:00:00.000Z,123,rolls/buns
284,1078,2015-10-28T00:00:00.000Z,163,white bread
285,1079,2014-10-07T00:00:00.000Z,13,bottled water
285,1079,2014-10-07T00:00:00.000Z,120,red/blush wine
285,1079,2014-10-07T00:00:00.000Z,152,sweet spreads
286,1079,2015-09-09T00:00:00.000Z,95,napkins
286,1079,2015-09-09T00:00:00.000Z,100,onions
286,1079,2015-09-09T00:00:00.000Z,123,rolls/buns
287,1080,2014-11-02T00:00:00.000Z,21,canned beer
287,1080,2014-11-02T00:00:00.000Z,139,soda
288,1080,2015-05-14T00:00:00.000Z,64,frozen vegetables
288,1080,2015-05-14T00:00:00.000Z,107,pet care
288,1080,2015-05-14T00:00:00.000Z,124,root vegetables
289,1081,2014-02-11T00:00:00.000Z,11,beverages
289,1081,2014-02-11T00:00:00.000Z,166,yogurt
290,1081,2015-01-21T00:00:00.000Z,157,tropical fruit
290,1081,2015-01-21T00:00:00.000Z,165,whole milk
291,1081,2015-03-06T00:00:00.000Z,57,frankfurter
291,1081,2015-03-06T00:00:00.000Z,96,newspapers
291,1081,2015-03-06T00:00:00.000Z,103,other vegetables
291,1081,2015-03-06T00:00:00.000Z,106,pastry
291,1081,2015-03-06T00:00:00.000Z,165,whole milk
292,1081,2015-04-25T00:00:00.000Z,17,butter milk
292,1081,2015-04-25T00:00:00.000Z,35,coffee
293,1081,2015-05-03T00:00:00.000Z,7,baking powder
293,1081,2015-05-03T00:00:00.000Z,12,bottled beer
293,1081,2015-05-03T00:00:00.000Z,144,specialty bar
293,1081,2015-05-03T00:00:00.000Z,157,tropical fruit
293,1081,2015-05-03T00:00:00.000Z,166,yogurt
294,1082,2014-03-20T00:00:00.000Z,13,bottled water
294,1082,2014-03-20T00:00:00.000Z,74,hygiene articles
295,1082,2014-05-13T00:00:00.000Z,9,beef
295,1082,2014-05-13T00:00:00.000Z,89,margarine
295,1082,2014-05-13T00:00:00.000Z,103,other vegetables
296,1083,2014-07-15T00:00:00.000Z,8,bathroom cleaner
296,1083,2014-07-15T00:00:00.000Z,139,soda
296,1083,2014-07-15T00:00:00.000Z,146,specialty chocolate
297,1083,2014-11-15T00:00:00.000Z,69,hamburger meat
297,1083,2014-11-15T00:00:00.000Z,165,whole milk
298,1083,2015-02-06T00:00:00.000Z,112,pork
298,1083,2015-02-06T00:00:00.000Z,136,sliced cheese
299,1084,2014-04-18T00:00:00.000Z,103,other vegetables
299,1084,2014-04-18T00:00:00.000Z,110,pip fruit
300,1085,2014-04-24T00:00:00.000Z,103,other vegetables
300,1085,2014-04-24T00:00:00.000Z,134,shopping bags
300,1085,2014-04-24T00:00:00.000Z,139,soda
301,1085,2014-05-25T00:00:00.000Z,96,newspapers
301,1085,2014-05-25T00:00:00.000Z,166,yogurt
302,1085,2015-08-15T00:00:00.000Z,31,citrus fruit
302,1085,2015-08-15T00:00:00.000Z,124,root vegetables
303,1086,2014-07-27T00:00:00.000Z,123,rolls/buns
303,1086,2014-07-27T00:00:00.000Z,139,soda
304,1086,2014-09-26T00:00:00.000Z,21,canned beer
304,1086,2014-09-26T00:00:00.000Z,71,herbs
304,1086,2014-09-26T00:00:00.000Z,89,margarine
305,1086,2014-12-10T00:00:00.000Z,75,ice cream
305,1086,2014-12-10T00:00:00.000Z,161,whipped/sour cream
306,1086,2015-11-17T00:00:00.000Z,9,beef
306,1086,2015-11-17T00:00:00.000Z,16,butter
306,1086,2015-11-17T00:00:00.000Z,41,curd
306,1086,2015-11-17T00:00:00.000Z,103,other vegetables
306,1086,2015-11-17T00:00:00.000Z,139,soda
307,1086,2015-12-28T00:00:00.000Z,31,citrus fruit
307,1086,2015-12-28T00:00:00.000Z,123,rolls/buns
308,1087,2014-02-26T00:00:00.000Z,11,beverages
308,1087,2014-02-26T00:00:00.000Z,131,sausage
309,1087,2014-04-20T00:00:00.000Z,165,whole milk
309,1087,2014-04-20T00:00:00.000Z,165,whole milk
310,1087,2014-06-19T00:00:00.000Z,146,specialty chocolate
310,1087,2014-06-19T00:00:00.000Z,163,white bread
311,1087,2014-07-25T00:00:00.000Z,103,other vegetables
311,1087,2014-07-25T00:00:00.000Z,165,whole milk
312,1087,2014-10-13T00:00:00.000Z,68,ham
312,1087,2014-10-13T00:00:00.000Z,163,white bread
313,1087,2014-12-11T00:00:00.000Z,10,berries
313,1087,2014-12-11T00:00:00.000Z,35,coffee
314,1087,2014-12-16T00:00:00.000Z,55,flower (seeds)
314,1087,2014-12-16T00:00:00.000Z,77,jam
314,1087,2014-12-16T00:00:00.000Z,139,soda
315,1087,2015-03-19T00:00:00.000Z,29,chocolate
315,1087,2015-03-19T00:00:00.000Z,110,pip fruit
315,1087,2015-03-19T00:00:00.000Z,131,sausage
316,1087,2015-08-14T00:00:00.000Z,18,cake bar
316,1087,2015-08-14T00:00:00.000Z,71,herbs
316,1087,2015-08-14T00:00:00.000Z,113,pot plants
317,1088,2015-01-14T00:00:00.000Z,10,berries
317,1088,2015-01-14T00:00:00.000Z,166,yogurt
318,1088,2015-11-09T00:00:00.000Z,70,hard cheese
318,1088,2015-11-09T00:00:00.000Z,165,whole milk
319,1088,2015-11-30T00:00:00.000Z,7,baking powder
319,1088,2015-11-30T00:00:00.000Z,50,domestic eggs
319,1088,2015-11-30T00:00:00.000Z,91,meat
319,1088,2015-11-30T00:00:00.000Z,103,other vegetables
319,1088,2015-11-30T00:00:00.000Z,157,tropical fruit
320,1089,2014-12-05T00:00:00.000Z,130,sauces
320,1089,2014-12-05T00:00:00.000Z,166,yogurt
321,1090,2015-08-31T00:00:00.000Z,46,detergent
321,1090,2015-08-31T00:00:00.000Z,48,dishes
321,1090,2015-08-31T00:00:00.000Z,95,napkins
321,1090,2015-08-31T00:00:00.000Z,106,pastry
321,1090,2015-08-31T00:00:00.000Z,131,sausage
321,1090,2015-08-31T00:00:00.000Z,146,specialty chocolate
321,1090,2015-08-31T00:00:00.000Z,162,whisky
321,1090,2015-08-31T00:00:00.000Z,166,yogurt
322,1090,2015-10-04T00:00:00.000Z,9,beef
322,1090,2015-10-04T00:00:00.000Z,166,yogurt
323,1090,2015-10-21T00:00:00.000Z,75,ice cream
323,1090,2015-10-21T00:00:00.000Z,165,whole milk
324,1092,2014-12-10T00:00:00.000Z,96,newspapers
324,1092,2014-12-10T00:00:00.000Z,166,yogurt
325,1092,2015-05-16T00:00:00.000Z,64,frozen vegetables
325,1092,2015-05-16T00:00:00.000Z,103,other vegetables
325,1092,2015-05-16T00:00:00.000Z,124,root vegetables
325,1092,2015-05-16T00:00:00.000Z,139,soda
325,1092,2015-05-16T00:00:00.000Z,144,specialty bar
326,1092,2015-07-03T00:00:00.000Z,108,photo/film
326,1092,2015-07-03T00:00:00.000Z,134,shopping bags
327,1092,2015-07-27T00:00:00.000Z,1,Instant food products
327,1092,2015-07-27T00:00:00.000Z,12,bottled beer
327,1092,2015-07-27T00:00:00.000Z,13,bottled water
327,1092,2015-07-27T00:00:00.000Z,50,domestic eggs
327,1092,2015-07-27T00:00:00.000Z,66,grapes
327,1092,2015-07-27T00:00:00.000Z,123,rolls/buns
327,1092,2015-07-27T00:00:00.000Z,129,salty snack
327,1092,2015-07-27T00:00:00.000Z,131,sausage
328,1092,2015-10-09T00:00:00.000Z,12,bottled beer
328,1092,2015-10-09T00:00:00.000Z,57,frankfurter
328,1092,2015-10-09T00:00:00.000Z,103,other vegetables
329,1093,2015-03-28T00:00:00.000Z,45,dessert
329,1093,2015-03-28T00:00:00.000Z,50,domestic eggs
330,1094,2014-03-11T00:00:00.000Z,15,brown bread
330,1094,2014-03-11T00:00:00.000Z,165,whole milk
331,1094,2014-07-24T00:00:00.000Z,105,pasta
331,1094,2014-07-24T00:00:00.000Z,160,waffles
331,1094,2014-07-24T00:00:00.000Z,165,whole milk
332,1094,2014-08-18T00:00:00.000Z,96,newspapers
332,1094,2014-08-18T00:00:00.000Z,129,salty snack
333,1094,2014-08-26T00:00:00.000Z,30,chocolate marshmallow
333,1094,2014-08-26T00:00:00.000Z,103,other vegetables
334,1094,2014-12-11T00:00:00.000Z,46,detergent
334,1094,2014-12-11T00:00:00.000Z,54,flour
334,1094,2014-12-11T00:00:00.000Z,69,hamburger meat
335,1094,2015-01-07T00:00:00.000Z,93,misc. beverages
335,1094,2015-01-07T00:00:00.000Z,124,root vegetables
335,1094,2015-01-07T00:00:00.000Z,131,sausage
335,1094,2015-01-07T00:00:00.000Z,157,tropical fruit
336,1094,2015-05-16T00:00:00.000Z,139,soda
336,1094,2015-05-16T00:00:00.000Z,157,tropical fruit
337,1094,2015-09-08T00:00:00.000Z,131,sausage
337,1094,2015-09-08T00:00:00.000Z,165,whole milk
338,1095,2014-03-25T00:00:00.000Z,134,shopping bags
338,1095,2014-03-25T00:00:00.000Z,166,yogurt
339,1095,2014-08-06T00:00:00.000Z,54,flour
339,1095,2014-08-06T00:00:00.000Z,109,pickled vegetables
340,1095,2015-10-30T00:00:00.000Z,13,bottled water
340,1095,2015-10-30T00:00:00.000Z,50,domestic eggs
340,1095,2015-10-30T00:00:00.000Z,104,packaged fruit/vegetables
340,1095,2015-10-30T00:00:00.000Z,112,pork
341,1096,2015-07-28T00:00:00.000Z,65,fruit/vegetable juice
341,1096,2015-07-28T00:00:00.000Z,110,pip fruit
342,1097,2014-04-16T00:00:00.000Z,18,cake bar
342,1097,2014-04-16T00:00:00.000Z,131,sausage
342,1097,2014-04-16T00:00:00.000Z,165,whole milk
343,1097,2014-05-03T00:00:00.000Z,124,root vegetables
343,1097,2014-05-03T00:00:00.000Z,134,shopping bags
344,1097,2014-10-12T00:00:00.000Z,41,curd
344,1097,2014-10-12T00:00:00.000Z,134,shopping bags
344,1097,2014-10-12T00:00:00.000Z,161,whipped/sour cream
345,1097,2014-11-26T00:00:00.000Z,70,hard cheese
345,1097,2014-11-26T00:00:00.000Z,165,whole milk
346,1097,2015-09-25T00:00:00.000Z,13,bottled water
346,1097,2015-09-25T00:00:00.000Z,57,frankfurter
346,1097,2015-09-25T00:00:00.000Z,161,whipped/sour cream
347,1097,2015-11-01T00:00:00.000Z,41,curd
347,1097,2015-11-01T00:00:00.000Z,139,soda
347,1097,2015-11-01T00:00:00.000Z,157,tropical fruit
347,1097,2015-11-01T00:00:00.000Z,165,whole milk
348,1098,2014-02-25T00:00:00.000Z,31,citrus fruit
348,1098,2014-02-25T00:00:00.000Z,45,dessert
349,1098,2014-07-19T00:00:00.000Z,20,candy
349,1098,2014-07-19T00:00:00.000Z,157,tropical fruit
350,1098,2015-01-19T00:00:00.000Z,25,cat food
350,1098,2015-01-19T00:00:00.000Z,123,rolls/buns
350,1098,2015-01-19T00:00:00.000Z,134,shopping bags
351,1098,2015-05-07T00:00:00.000Z,21,canned beer
351,1098,2015-05-07T00:00:00.000Z,95,napkins
351,1098,2015-05-07T00:00:00.000Z,123,rolls/buns
352,1098,2015-08-05T00:00:00.000Z,21,canned beer
